Product ID,Brand,Category,Solid By,Title,Price,Sizes,Description,Photo URLs,URL_Product
86310322,Groovee,Hoodies & Sweatshirts,Sold by: ENNOBLE,Ennoble Men oversized tie dye hood sweatshirt,"3,399",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2f1cfabaaa78b47a012e/img_0928-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f1cfabaaa78b47a012d/img_0939-1800x1800.jpg",https://www.groovee.in/product/ennoble-men-oversized-tie-dye-hood-sweatshirt-7
66066203,Groovee,Hoodies & Sweatshirts,Sold by: ENNOBLE,Ennoble Men oversized tie dye hood sweatshirt,"3,399",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2f2995bf8ec4daf4c8a8/img_0749-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f2895bf8ec4daf4c897/img_0764-1800x1800.jpg",https://www.groovee.in/product/ennoble-men-oversized-tie-dye-hood-sweatshirt
73809011,Groovee,Hoodies & Sweatshirts,Sold by: GENZESTER,Genzester Adict Sweatshirt,"1,999",S|M|L|XL|XXXL|XXXL,"300 GSM
100% Cotton
Super Combed
Pre-shrunk
Bio-Washed
Derby Ribbed Hem & Cuff
Unisex Regular Fit
No Minimum","https://www.groovee.in/s/637b22156d77cd009523f663/65c4acdbede0d164347fbc93/genzester-07f-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65c4accca8334364dd4183de/genzester-07b-1800x1800.jpg",https://www.groovee.in/product/genzester-adict-sweatshirt
11162990,Groovee,Hoodies & Sweatshirts,Sold by: MODERY,MODERY Escape Sweatshirt,Out of stock,S|M|L|XL|xxl,"Heavyweight 400 GSM, 100% Cotton•Oversized•HD print in Front and Back•Printed Patchwork on back•Available in S, M, L & XL•Super limited Quantity","https://www.groovee.in/s/637b22156d77cd009523f663/65be329f8207f4d8c37ed049/modery-5-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be329e8207f4d8c37ed043/modery-1-1800x1800.jpg",https://www.groovee.in/product/modery-escape-sweatshirt
29036162,Groovee,Hoodies & Sweatshirts,Sold by: GENZESTER,Genzester Flower Sweatshirt,"1,999",S|M|L|XL|XXXL|XXXL,"300 GSM
100% Cotton
Super Combed
Pre-shrunk
Bio-Washed
Derby Ribbed Hem & Cuff
Unisex Regular Fit
No Minimum","https://www.groovee.in/s/637b22156d77cd009523f663/65c4b0c08ceadb429061aa58/genzester-09f-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65c4b0b98ceadb429061a98f/genzester-09b-1800x1800.jpg",https://www.groovee.in/product/genzester-flower-sweatshirt
51622474,Groovee,Hoodies & Sweatshirts,Sold by: GENZESTER,Genzester Alien Eye Sweatshirt,"1,999",S|M|L|XL|XXXL|XXXL,"300 GSM
100% Cotton
Super Combed
Pre-shrunk
Bio-Washed
Derby Ribbed Hem & Cuff
Unisex Regular Fit
No Minimum","https://www.groovee.in/s/637b22156d77cd009523f663/65c4abf5fb57e9643b992369/genzester-14f-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65c4abfe28dc4764d6eb55ed/genzester-14b-1800x1800.jpg",https://www.groovee.in/product/genzester-alien-eye-sweatshirt
09059366,Groovee,Hoodies & Sweatshirts,Sold by: MADZEE,"MADZEE HIPHOP OVERSIZED HODDIE (EXPLICIT CONTENT, '𝓝𝓲𝓰𝓰𝓪𝓼 𝔀𝓲𝓽𝓱 𝓪𝓽𝓽𝓲𝓽𝓾𝓭𝓮')","2,899",XS|S|M|L|XL,"Heavyweight 350 GSM•Oversized•HD print On Front and Back•Printed Patchwork on back•Available in XL, S, M, L & XL•Super limited Quantity","https://www.groovee.in/s/637b22156d77cd009523f663/65be3280fabaaa78b47acd03/f2fde0c0-b54b-4d96-a6dd-8d6b4e91c5fa-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be3280fabaaa78b47acd01/9516a332-fbfd-4d0e-aa88-eacf5305daac-1800x1800.jpg",https://www.groovee.in/product/madzee-hiphop-oversized-hoddie-explicit-content-
00041623,Groovee,Hoodies & Sweatshirts,Sold by: MADZEE,MADZEE BULLISH SPIRIT HOODIE - BLACK & BLUE,"2,899",XS|S|M|L|XL|XXL,"Heavyweight 350 GSM, 100% Cotton•Oversized•HD print On Front and Back•Printed Patchwork on back•Available in XL, S, M, L & XL•Super limited Quantity

This distinctive hoodie boasts a bold bull-inspired print on the back, embodying strength, determination, and a fearless attitude. The fusion of raw power and audacious style creates a unique aesthetic that demands attention. Meticulously crafted from premium materials, this hoodie not only makes a statement but also guarantees comfort and unparalleled style. Break away from the ordinary, channel the bullish spirit, and embrace a one-of-a-kind look with this extraordinary hoodie.","https://www.groovee.in/s/637b22156d77cd009523f663/65be329a8a14cf792537856d/4e0afeb8-7a8d-4857-af52-05e482956e23-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be32998a14cf7925378555/0b0342c4-a96b-42c9-8157-35aebcfdd655-1800x1800.jpg",https://www.groovee.in/product/madzee-bullish-spirit-hoodie-black-and-blue
73585693,Groovee,Hoodies & Sweatshirts,Sold by: GENZESTER,Genzester The Eye Sweatshirt,"1,999",S|M|L|XL|XXXL|XXXL,"300 GSM
100% Cotton
Super Combed
Pre-shrunk
Bio-Washed
Derby Ribbed Hem & Cuff
Unisex Regular Fit
No Minimum","https://www.groovee.in/s/637b22156d77cd009523f663/65c4ac6afb57e9643b993215/genzester-22b-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65c4ac70fb57e9643b993356/genzester-22f-1800x1800.jpg",https://www.groovee.in/product/genzester-the-eye-sweatshirt
29585147,Groovee,Hoodies & Sweatshirts,Sold by: GENZESTER,Genzester Feeling  Sweatshirt,"1,999",S|M|L|XL|XXXL|XXXL,"300 GSM
100% Cotton
Super Combed
Pre-shrunk
Bio-Washed
Derby Ribbed Hem & Cuff
Unisex Regular Fit
No Minimum","https://www.groovee.in/s/637b22156d77cd009523f663/65c4a9a609c30071cc4b0556/genzester-06f-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65c4a99efb57e9643b98de88/genzester-06b-1800x1800.jpg",https://www.groovee.in/product/genzester-feeling-sweatshirt
83056740,Groovee,Hoodies & Sweatshirts,Sold by: GENZESTER,Genzester Beep Beep Sweatshirt,"1,999",S|M|L|XL|XXXL|XXXL,"300 GSM
100% Cotton
Super Combed
Pre-shrunk
Bio-Washed
Derby Ribbed Hem & Cuff
Unisex Regular Fit
No Minimum","https://www.groovee.in/s/637b22156d77cd009523f663/65c4b1942ac13e421eb3e2f9/genzester-17f-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65c4b182e3d83c7162ffe44c/genzester-17b-1800x1800.jpg",https://www.groovee.in/product/genzester-beep-beep-sweatshirt
81586173,Groovee,Hoodies & Sweatshirts,Sold by: GENZESTER,Genzester Thug Sweatshirt,"1,999",S|M|L|XL|XXXL|XXXL,"300 GSM
100% Cotton
Super Combed
Pre-shrunk
Bio-Washed
Derby Ribbed Hem & Cuff
Unisex Regular Fit
No Minimum","https://www.groovee.in/s/637b22156d77cd009523f663/65c5e18869b507d5e0fbe99b/genzester-16b-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65c5e19222dae1a20c1374f3/genzester-16f-1800x1800.jpg",https://www.groovee.in/product/genzester-thug-sweatshirt
81415534,Groovee,Hoodies & Sweatshirts,Sold by: ENNOBLE,Ennoble Men oversized tie dye hood sweatshirt,"3,399",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2f2495bf8ec4daf4c806/img_0574-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f2495bf8ec4daf4c7f3/img_0572-1800x1800.jpg",https://www.groovee.in/product/ennoble-men-oversized-tie-dye-hood-sweatshirt-2
66960396,Groovee,Hoodies & Sweatshirts,Sold by: MADZEE,MADZEE BULLISH SPIRIT HOODIE - BLACK & RED,"2,899",XS|S|M|L|XL|XXL,"Heavyweight 350 GSM, 100% Cotton•Oversized•HD print On Front and Back•Printed Patchwork on back•Available in XL, S, M, L & XL•Super limited Quantity

This distinctive hoodie boasts a bold bull-inspired print on the back, embodying strength, determination, and a fearless attitude. The fusion of raw power and audacious style creates a unique aesthetic that demands attention. Meticulously crafted from premium materials, this hoodie not only makes a statement but also guarantees comfort and unparalleled style. Break away from the ordinary, channel the bullish spirit, and embrace a one-of-a-kind look with this extraordinary hoodie.","https://www.groovee.in/s/637b22156d77cd009523f663/65be3296fabaaa78b47ad0a8/1de48f34-99f2-45a0-b8ce-6d32cd326a9b-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be3295fabaaa78b47ad05f/f781ac02-4ad4-4441-8b76-30142d2913b7-1800x1800.jpg",https://www.groovee.in/product/madzee-bullish-spirit-hoodie-black-and-red
53272829,Groovee,Hoodies & Sweatshirts,Sold by: MODERY,MODERY Existential Despair Hoodie - TERRY COTTON 350 GSM,"2,899",XS|S|M|L|XL,"Heavyweight 350 GSM, 100% Cotton•Oversized•HD print On Front and Back•Printed Patchwork on back•Available in XL, S, M, L & XL•Super limited Quantity","https://www.groovee.in/s/637b22156d77cd009523f663/65be32999a92d978bb6b97c1/modery-hoodie-1-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be329a9a92d978bb6b97d9/modery-hoodie-9-1800x1800.jpg",https://www.groovee.in/product/modery-existential-despair-hoodie-terry-cotton-350-gsm
00559763,Groovee,Hoodies & Sweatshirts,Sold by: GENZESTER,Genzester Boo Sweatshirt,"1,999",S|M|L|XL|XXXL|XXXL,"300 GSM
100% Cotton
Super Combed
Pre-shrunk
Bio-Washed
Derby Ribbed Hem & Cuff
Unisex Regular Fit
No Minimum","https://www.groovee.in/s/637b22156d77cd009523f663/65c5e3d41aa4bdcf631119ee/genzester-13b-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65c5e3dd22dae1a20c13abb8/genzester-13f-1800x1800.jpg",https://www.groovee.in/product/genzester-boo-sweatshirt
18968167,Groovee,Hoodies & Sweatshirts,Sold by: GENZESTER,Genzester Karma Sweatshirt,"1,999",S|M|L|XL|XXXL|XXXL,"300 GSM
100% Cotton
Super Combed
Pre-shrunk
Bio-Washed
Derby Ribbed Hem & Cuff
Unisex Regular Fit
No Minimum","https://www.groovee.in/s/637b22156d77cd009523f663/65c21905480d1c07ab40eefd/genzester-15f-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65c207a21fc1bc395ba935bc/genzester-15b-1800x1800.jpg",https://www.groovee.in/product/genzester-karma-sweatshirt
34316305,Groovee,Hoodies & Sweatshirts,Sold by: ENNOBLE,Ennoble Men oversized tie dye hood sweatshirt,"3,399",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2f208713e74ef73589da/img_0975-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f208713e74ef73589db/img_0988-1800x1800.jpg",https://www.groovee.in/product/ennoble-men-oversized-tie-dye-hood-sweatshirt-5
56931907,Groovee,Hoodies & Sweatshirts,Sold by: ENNOBLE,Ennoble Men oversized tie dye hood sweatshirt,"3,399",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2f259a92d978bb6ae274/img_0944-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f249a92d978bb6ae248/img_0967-1800x1800.jpg",https://www.groovee.in/product/ennoble-men-oversized-tie-dye-hood-sweatshirt-3
16962358,Groovee,Hoodies & Sweatshirts,Sold by: ENNOBLE,Ennoble Men oversized tie dye hood sweatshirt,"3,399",S|M|L|XL,No description available,"https://www.groovee.in/s/637b22156d77cd009523f663/65be2f1f36839e7924b6ff19/img_0491-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f2036839e7924b6ffae/img_0481-1800x1800.jpg",https://www.groovee.in/product/ennoble-men-oversized-tie-dye-hood-sweatshirt-4
26776865,Groovee,Hoodies & Sweatshirts,Sold by: GENZESTER,Genzester Never Look Back Sweatshirt,"1,999",S|M|L|XL|XXXL|XXXL,"300 GSM
100% Cotton
Super Combed
Pre-shrunk
Bio-Washed
Derby Ribbed Hem & Cuff
Unisex Regular Fit
No Minimum","https://www.groovee.in/s/637b22156d77cd009523f663/65c4ae81b79e176e93576289/genzester-10b-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65c4ae89ec42666e40f762a4/genzester-10f-1800x1800.jpg",https://www.groovee.in/product/genzester-never-look-back-sweatshirt
41245352,Groovee,Hoodies & Sweatshirts,Sold by: GENZESTER,Genzester Smile Mood Sweatshirt,"1,999",S|M|L|XL|XXXL|XXXL,"300 GSM
100% Cotton
Super Combed
Pre-shrunk
Bio-Washed
Derby Ribbed Hem & Cuff
Unisex Regular Fit
No Minimum","https://www.groovee.in/s/637b22156d77cd009523f663/65c4b2072ac13e421eb3fced/genzester-25f-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65c4b1f9fcaddb42254049a8/genzester-25b-1800x1800.jpg",https://www.groovee.in/product/genzester-smile-mood-sweatshirt
42207702,Groovee,Hoodies & Sweatshirts,Sold by: GENZESTER,Genzester Good Times  Sweatshirt,"1,999",S|M|L|XL|XXXL|XXXL,"300 GSM
100% Cotton
Super Combed
Pre-shrunk
Bio-Washed
Derby Ribbed Hem & Cuff
Unisex Regular Fit
No Minimum","https://www.groovee.in/s/637b22156d77cd009523f663/65c4ae32b79e176e93575cb1/genzester-08f-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65c4ae20526a436eb4f1bb13/genzester-08b-1800x1800.jpg",https://www.groovee.in/product/genzester-good-times-sweatshirt
