Product ID,Brand,Category,Solid By,Product Detail,Title,Price,Sizes,Description,Photo URLs,URL_Product
28366725,Groovee,Oversized T-shirt Mens Women & Male,Sold by: FUGAZEE,"Color: NAVY
Washcare: MACHINE WASH
Fabric: 100% COTTON FABRIC; 240 GSM TERRY
",FUGAZEE Navy Turtle Graphic Oversized Tshirt,"1,999",S|M|L|XL|XXL,"This FUGAZEE Navy Turtle Graphic Oversized Tshirt is the perfect addition to your wardrobe. It is made from 100% Cotton fabric and is 240 GSM Terry for a comfortable fit. The NAVY color makes it versatile and stylish. Perfect for a casual, laid-back look.","https://www.groovee.in/s/637b22156d77cd009523f663/65be2ee91cd316c54460c03b/1-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2eea1cd316c54460c047/3-1800x1800.jpg",https://www.groovee.in/product/fugazee-navy-turtle-graphic-oversized-tshirt
99397769,Groovee,Oversized T-shirt Mens Women & Male,Sold by: OFF THE HOOK,"Color: BLACK
Washcare: TURN THE T-SHIRT INSIDE OUT TO PROTECT THE DESIGN OR PRINT. USE A GENTLE CYCLE WITH COLD OR LUKEWARM WATER TO PREVENT SHRINKING OR DAMAGE TO THE FABRIC.—IRONING: IF NEEDED, IRON THE T-SHIRT INSIDE OUT ON A LOW HEAT SETTING TO AVOID DAMAGING THE PRINT OR FABRIC.—CHECK THE CARE LABEL: ALWAYS REFER TO THE CARE LABEL INSIDE THE T-SHIRT FOR SPECIFIC INSTRUCTIONS AS DIFFERENT FABRICS MAY HAVE DIFFERENT REQUIREMENTS.
Fabric: 100% COTTON
",OFF THE HOOK - THE GREED UNISEX OVERSIZED T-shirt,"1,099",S|M|L|XL,"100% COTTON
230GSM
DTF Printed
Front glow in Night Dtf
Oversized Fit","https://www.groovee.in/s/637b22156d77cd009523f663/65be2f7d8a14cf792536f8fb/img_1913-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f7c8a14cf792536f8b0/img_1919-1800x1800.jpg",https://www.groovee.in/product/off-the-hook-the-greed-unisex-oversized-t-shirt
28236421,Groovee,Oversized T-shirt Mens Women & Male,Sold by: INSANITY,"Color: BLACK; WHITE
Washcare: HAND WASHING IS SUGGESTIVE. FOR THE FIRST WASH, WE RECOMMEND WASHING IT SEPARATELY. AVOID BLEACH AND DON'T IRON DIRECTLY ON THE PRINT.
Fabric: 180 GSM - 100% COTTON
",Insanity Unisex Black White Lose Your Sanity Oversized T-Shirts,"1,499",S|M|L,"MODEL - M - 5'11
Fabric: 100% Cotton, 180 gsm, Bio-washed
Unisex
Sometimes, all you need to do is lose your sanity and let loose!
Our oversized t-shirt is the perfect garment to do just that. Made from super soft material, this shirt is perfect for the days when you just want to relax and take a break from reality. The loose fit will make you feel comfortable and unrestricted, while the trendy design will elevate your style to new heights.
Let everyone know that you're a fan of living life on the wild side in our Lose Your Sanity oversized t-shirt. Perfect for making a statement, this t-shirt is a must-have addition to any wardrobe. This oversized t-shirt is guaranteed to steal the show. So, what are you waiting for? Give yourself permission to lose your sanity in style!
Made In India
Wash Care: Wash the t-shirt inside-out by hand and avoid bleach or softeners. View the wash care label for further information.","https://www.groovee.in/s/637b22156d77cd009523f663/65be2edd744be24f674517ad/photo_6222283404670517038_y-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2edd744be24f674517a7/photo_6222283404670517037_y-1800x1800.jpg",https://www.groovee.in/product/lose-your-sanity-white-
72788007,Groovee,Oversized T-shirt Mens Women & Male,N/A,,OFF THE HOOK A VICIOUS ATTACK - Unisex Oversized t-shirt,"1,999",S|M|L|XL,"100% COTTON
230GSM
DTF Printed
Oversized Fit","https://www.groovee.in/s/637b22156d77cd009523f663/65be2f7c9a92d978bb6af542/img_2038-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f7d9a92d978bb6af55a/img_2037-1800x1800.jpg",https://www.groovee.in/product/off-the-hook-a-vicious-attack-unisex-oversized-t-shirt
14357641,Groovee,Oversized T-shirt Mens Women & Male,Sold by: AILLING ARCH,"Color: WHITE
Washcare: MACHINE WASH GENTLE
Fabric: 100% COTTON BIO WASHED , 210GSM
",AILLING ARCH-Cascoot Drive🛵 Unisex Oversized T-Shirts,"1,199",XL,"Fabric: 100% Cotton Bio washed , 210gsm
Color: White
Fit: Oversized
Pattern: Printed
Print Area: Chest & Back
Wash care: Machine wash Gentle","https://www.groovee.in/s/637b22156d77cd009523f663/65be2ee18a14cf792536da3d/23edq23-1800x1800.png, https://www.groovee.in/s/637b22156d77cd009523f663/65be2ee18a14cf792536da4a/32543234-1800x1800.png",https://www.groovee.in/product/cascoot-drive
82493301,Groovee,Oversized T-shirt Mens Women & Male,Sold by: AILLING ARCH,"Color: BLACK
Washcare: MACHINE WASH GENTLE
Fabric: 100% COTTON BIO WASHED , 210GSM
",AILLING ARCH-Snoop Dog Tee Unisex Oversized T-Shirts,"1,499",S|M|L|XL,"Fabric: 100% Cotton Bio washed , 210gsm
Color: Black
Fit: Oversized
Pattern: Printed
Print Area: Chest
Wash care: Machine wash Gentle",https://www.groovee.in/s/637b22156d77cd009523f663/65be2f8bfabaaa78b47a1f1d/snoop-dog-1800x1800.jpg,https://www.groovee.in/product/snoop-dog-tee
61996556,Groovee,Oversized T-shirt Mens Women & Male,Sold by: INSANITY,"Color: WHITE
Washcare: MACHINE WASH COLD INSIDE OUT, TUMBLE DRY LOW OR HANG DRY FOR BEST RESULTS, DO NOT BLEACH OR IRON DIRECTLY ON THE PRINT,
Fabric: POLY-COTTON 230 GSM
",INSANITY Rizzist Bowling Shirt Black Unisex 230 GSM Soft Feel Polycotton,"1,999",xs|s|m|l|xl|xxl,"Model shirt size: M
GSM: 230 (Bio-Washed)
Material: Polyester + Cotton
Style: Cuban Collar, Regular Sleeves, Straight Hem
Colour: Black
Print: HD + Screen Print
Note: For a box-fit look, stick with your usual size; for a standard fit, opt for a size larger than your regular choice.

Introducing the Rizzist Bowling Shirt —a sartorial rebellion against the ordinary. Crafted with passion and a touch of insanity, this shirt is not just an article of clothing; it's a statement, a celebration of unbridled individuality.
🌀 This bowling shirt serves as a visual feast for those who defy conformity. The text-based print resonates with the spirit of adventure, inviting you to embrace the extraordinary and break free from the mundane.
👕 Engineered for unparalleled luxury comfort, the Rizzist Bowling Shirt is woven from a premium 230 GSM polycotton blend, delivering a soft feel fabric that caresses your skin. Perfect for parties and social gatherings, this shirt seamlessly blends style with ease, ensuring you stand out in the crowd.
🌟 The minimalistic yet impactful design speaks directly to the dynamic and vibrant energy of the youth culture. Elevate your wardrobe, defy the norm, and embody the spirit of the Rizzist Bowling Shirt from Insanity Clothing. Because when it comes to style, sanity is overrated. ⚡👕
Wash Care: For long-lasting insanity and vibrant appeal, we recommend:

Machine wash cold inside out
Tumble dry low or hang dry for best results
Do not bleach or iron directly on the print
Embrace the insanity, repeat","https://www.groovee.in/s/637b22156d77cd009523f663/65be323b36839e7924b7ac70/dsc00027-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be323a36839e7924b7ac6c/img_2851-1800x1800.jpg",https://www.groovee.in/product/insanity-rizzist-bowling-shirt-black-unisex-230-gsm-soft-feel-polycotton
08816659,Groovee,Oversized T-shirt Mens Women & Male,Sold by: AILLING ARCH,"Color: BLACK
Washcare: MACHINE WASH GENTLE
Fabric: 100% COTTON BIO WASHED , 210GSM
",AILLING ARCH-Kanye West Tee Unisex Oversized T-Shirts,"1,499",S|M|L|XL,"Fabric: 100% Cotton Bio washed , 210gsm
Color: Black
Fit: Oversized
Pattern: Printed
Print Area: Chest
Wash care: Machine wash Gentle","https://www.groovee.in/s/637b22156d77cd009523f663/65be2f9436839e7924b71c8a/kanye-west-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f9436839e7924b71c8b/back-black-1800x1800.jpg",https://www.groovee.in/product/kanye-west-tee
75647886,Groovee,Oversized T-shirt Mens Women & Male,Sold by: OFF THE HOOK,"Color: BLACK
Washcare: THE T-SHIRT INSIDE OUT TO PROTECT THE DESIGN OR PRINT. USE A GENTLE CYCLE WITH COLD OR LUKEWARM WATER TO PREVENT SHRINKING OR DAMAGE TO THE FABRIC.—IRONING: IF NEEDED, IRON THE T-SHIRT INSIDE OUT ON A LOW HEAT SETTING TO AVOID DAMAGING THE PRINT OR FABRIC.—CHECK THE CARE LABEL: ALWAYS REFER TO THE CARE LABEL INSIDE THE T-SHIRT FOR SPECIFIC INSTRUCTIONS AS DIFFERENT FABRICS MAY HAVE DIFFERENT REQUIREMENTS.
Fabric: 100% COTTON
","OFF THE HOOK - THE PURGE UNISEX OVERSIZED T-shirt (230GSM, 100% COTTON)","1,499",S|M|L|XL,"100% COTTON
230GSM
Puff And Screen Printed
Oversized Fit","https://www.groovee.in/s/637b22156d77cd009523f663/65be2f741cd316c54460d66e/827a339c-f0b3-4462-9b4e-3985c56b9982-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f741cd316c54460d666/b289a48c-b005-438e-99e5-20ae53b2d57a-1800x1800.jpg",https://www.groovee.in/product/off-the-hook-the-purge-unisex-oversized-t-shirt-230gsm-100percent-cotton
48779976,Groovee,Oversized T-shirt Mens Women & Male,Sold by: GENZESTER,"Washcare: HAND WASH WITH CARE
Fabric: 100% COTTON
",Genzester Manjiro Oversized T-shirt,"1,499",XS|S|M|L|XL|XXL,"240 GSM 
100% Cotton
 Super Combed
 Pre Shrunk
 Bio Washed 
Lycra Ribbed
 Neck Unisex Regular Fit","https://www.groovee.in/s/637b22156d77cd009523f663/65c336fd779be639d887b043/genzester-26-b-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65c3370646784339d156ff1a/genzester-26-f-1800x1800.jpg",https://www.groovee.in/product/genzester-manjiro-oversized-t-shirt
66382209,Groovee,Oversized T-shirt Mens Women & Male,Sold by: OFF THE HOOK,"Color: BLACK
Washcare: TURN THE T-SHIRT INSIDE OUT TO PROTECT THE DESIGN OR PRINT. USE A GENTLE CYCLE WITH COLD OR LUKEWARM WATER TO PREVENT SHRINKING OR DAMAGE TO THE FABRIC.—IRONING: IF NEEDED, IRON THE T-SHIRT INSIDE OUT ON A LOW HEAT SETTING TO AVOID DAMAGING THE PRINT OR FABRIC.—CHECK THE CARE LABEL: ALWAYS REFER TO THE CARE LABEL INSIDE THE T-SHIRT FOR SPECIFIC INSTRUCTIONS AS DIFFERENT FABRICS MAY HAVE DIFFERENT REQUIREMENTS.
Fabric: 100%COTTON
",OFF THE HOOK - RE-ANIMATOR UNISEX OVERSIZED T-shirt,"1,499",S|M|L|XL,"100% Cotton
230 gsm
screen printed
oversized fit","https://www.groovee.in/s/637b22156d77cd009523f663/65be2f6231c5e8c4e16cbe79/428324bf-5d9e-4a47-b78c-565aa4fbdda1-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f6331c5e8c4e16cbe7d/7aeaa899-5995-438b-b4de-43f04e4ca2d0-1800x1800.jpg",https://www.groovee.in/product/off-the-hook-re-animator-unisex-oversized-t-shirt
85095818,Groovee,Oversized T-shirt Mens Women & Male,Sold by: AILLING ARCH,"Color: BLACK
Washcare: MACHINE WASH GENTLE
Fabric: 100% COTTON BIO WASHED , 210GSM
",AILLING ARCH-Rihana Tee Unisex Oversized T-Shirts,"1,499",S|M|L|XL,"Fabric: 100% Cotton Bio washed , 210gsm
Color: Black
Fit: Oversized
Pattern: Printed
Print Area: Chest
Wash care: Machine wash Gentle","https://www.groovee.in/s/637b22156d77cd009523f663/65be2f8b8a14cf792536fbf5/back-black-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f8b8a14cf792536fbf6/rihana-1800x1800.jpg",https://www.groovee.in/product/rihana-tee
30652774,Groovee,Oversized T-shirt Mens Women & Male,Sold by: ALIENSCRIB,"Color: BLACK
Washcare: DRY CLEANING
Fabric: 100% FRENCH TERRY  COTTON
",Alienscrib Classic Oversized Tee-100% French Terry Cotton,"2,399",XS|S|M|L|XL,"This item is unisex
Oversized fit
Round Neck 
Drop Shoulder sleeves
Made in India
Dry Cleaning
Material: 100% French Terry Cotton
GSM:240
For an optimal fit, we recommend sizing down from your usual size due to the oversized drop shoulder design of this garment","https://www.groovee.in/s/637b22156d77cd009523f663/65f17c36fe9b4b43f86ddaf4/38-1800x1800.png, https://www.groovee.in/s/637b22156d77cd009523f663/65f17c4f326cfc56f87cf48e/40-1800x1800.png",https://www.groovee.in/product/alienscrib-classic-oversized-tee-100percent-french-terry-cotton
48679777,Groovee,Oversized T-shirt Mens Women & Male,Sold by: INSANITY,"Color: ICE BLUE
Washcare: BEST WAY TO SAFELY WASH YOUR PRINTED T-SHIRT IS BY HAND AND COLD WATER. REVERSE WASH AND REVERSE DRY. AVOID USING BLEACH OR FABRIC SOFTENERS. AVOID CONTACT WITH COLOURED CLOTHES. DO NOT DIRECTLY IRON ON TOP OF THE PRINT.
Fabric: 100% COTTON - 250 GSM
",INSANITY Legal Illegal Ice Blue UNISEX OVERSIZED T SHIRT 250 GSM - 100% COTTON,"2,699",XS|S|M|L|XXL,"""Insanity Makes You Legally Illegal"" - A provocative tagline celebrating the unconventional and rebellious spirit within us all. Embrace the chaos and redefine the boundaries of conformity with this bold and unapologetic statement piece. Unleash your inner maverick and wear your uniqueness proudly with this daring T-shirt that defies the norm. 🌀🚫
Model size- XS
250 gsm100% Terry CottonBio WashedColour- Blue icePUFF + HD Print
Wash Care: 

Reverse wash & reverse dry
Do not bleach or dry clean
Do not directly iron on print","https://www.groovee.in/s/637b22156d77cd009523f663/65be2f791cd316c54460d811/front-detailed-crop-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f791cd316c54460d80a/back-detailed-1800x1800.jpg",https://www.groovee.in/product/insanity-legal-illegal-ice-blue-unisex-oversized-t-shirt-250-gsm-100percent-cotton
95636029,Groovee,Oversized T-shirt Mens Women & Male,Sold by: AILLING ARCH,"Color: BLACK
Washcare: MACHINE WASH GENTLE
Fabric: 100% COTTON BIO WASHED , 210GSM
",AILLING ARCH-Kendrick lamar Unisex Oversized T-shirt,"1,499",S|M|L|XL,"Fabric: 100% Cotton Bio washed , 210gsm
Color: Black
Fit: Oversized
Pattern: Printed
Print Area: Chest
Wash care: Machine wash Gentle","https://www.groovee.in/s/637b22156d77cd009523f663/65be2f87744be24f67454913/back-black-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be2f86744be24f674548d0/kendric-lamar-1800x1800.jpg",https://www.groovee.in/product/kendrick-lamar
37645944,Groovee,Oversized T-shirt Mens Women & Male,Sold by: MODERY,"Color: BLACK
Washcare: NORMAL WASH
Fabric: 100% COTTON
",MODERY Evoluion Black Unisex Oversized T-shirt,"2,359",S|M|L|XL,"•100% cotton, 210gsm thick
•Digital print on front side
•Oversized box fit","https://www.groovee.in/s/637b22156d77cd009523f663/65be306ecc8b354f60bef7c5/evofront-close-up-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65be306dcc8b354f60bef7bb/evo-back-with-model1-1800x1800.jpg",https://www.groovee.in/product/modery-evoluion-black-unisex-oversized-t-shirt
78893342,Groovee,Oversized T-shirt Mens Women & Male,Sold by: GENZESTER,"Washcare: HAND WASH WITH CARE
Fabric: 100% COTTON
",Genzester Pani Puri Oversized T-shirt,"1,499",XS|S|M|L|XL|XXL,"240 GSM 
100% Cotton
 Super Combed
 Pre Shrunk
 Bio Washed 
Lycra Ribbed
 Neck Unisex Regular Fit","https://www.groovee.in/s/637b22156d77cd009523f663/65c2252f0deb3139dec0e55b/genzester-16-f-1800x1800.jpg, https://www.groovee.in/s/637b22156d77cd009523f663/65c224f58dea8208034142e5/genzester-16-b-1800x1800.jpg",https://www.groovee.in/product/genzester-pani-puri-oversized-t-shirt
